(title "Acoustic Pressure at receiver-15 (0.17101 0.984808 0.0301537)")
(labels "Time" "Acoustic Pressure")

((xy/key/label "Surface")
1.9143713 -0.0057446696
1.9144112 -0.0057670441
1.9144511 -0.0057891002
1.9144911 -0.0058740624
1.914531 -0.0058681518
1.9145709 -0.0058189742
1.9146109 -0.0058309147
1.9146508 -0.0058046938
1.9146907 -0.0057228836
1.9147307 -0.0057282685
1.9147706 -0.0057884068
1.9148105 -0.0058846758
1.9148505 -0.0059625357
1.9148904 -0.006018931
1.9149303 -0.0061037089
1.9149703 -0.006103795
1.9150102 -0.0060243658
1.9150501 -0.0059760287
1.9150901 -0.0059362613
1.91513 -0.0058557475
1.91517 -0.0058070812
1.9152099 -0.0057722884
1.9152498 -0.005707473
1.9152898 -0.0056405012
1.9153297 -0.0056082802
1.9153696 -0.0056093275
1.9154096 -0.0055616344
1.9154495 -0.0055995923
1.9154894 -0.0056285425
1.9155294 -0.0056026601
1.9155693 -0.0055517219
1.9156092 -0.0056263064
1.9156492 -0.0057526659
1.9156891 -0.005786872
1.915729 -0.0058414401
1.915769 -0.0058620744
1.9158089 -0.0058101374
1.9158489 -0.0057007773
1.9158888 -0.0056678024
1.9159287 -0.005662763
1.9159687 -0.005688414
1.9160086 -0.0057316986
1.9160485 -0.0057189437
1.9160885 -0.0056478828
1.9161284 -0.0056109251
1.9161683 -0.0055415812
1.9162083 -0.0054268832
1.9162482 -0.0053948755
1.9162881 -0.0053895302
1.9163281 -0.0053982283
1.916368 -0.0053454437
1.9164079 -0.0053923922
1.9164479 -0.005508157
1.9164878 -0.0055861026
1.9165277 -0.0056676865
1.9165677 -0.0056755859
1.9166076 -0.0056746351
1.9166476 -0.0056415591
1.9166875 -0.0056119496
1.9167274 -0.0055227187
1.9167674 -0.0053804498
1.9168073 -0.005394245
1.9168472 -0.0054016043
1.9168872 -0.0053622555
1.9169271 -0.0053397892
1.916967 -0.0053282557
1.917007 -0.0053046606
1.9170469 -0.0053471532
1.9170868 -0.0053959335
1.9171268 -0.0053549036
1.9171667 -0.0052851457
1.9172066 -0.0052206973
1.9172466 -0.0052049728
1.9172865 -0.0051503251
1.9173265 -0.0050849514
1.9173664 -0.0051065572
1.9174063 -0.0051199589
1.9174463 -0.0050583202
1.9174862 -0.0050088563
1.9175261 -0.0049734609
1.9175661 -0.004998853
1.917606 -0.0050211865
1.9176459 -0.0050001456
1.9176859 -0.0049415971
1.9177258 -0.0048894314
1.9177657 -0.0048328233
1.9178057 -0.0047748997
1.9178456 -0.0047362065
1.9178855 -0.0047955122
1.9179255 -0.0048465435
1.9179654 -0.0048944699
1.9180053 -0.0049029598
1.9180453 -0.004898808
1.9180852 -0.0048035374
1.9181252 -0.0047536795
1.9181651 -0.0047869286
1.918205 -0.0048023611
1.918245 -0.0047902884
1.9182849 -0.0047790217
1.9183248 -0.0047352561
1.9183648 -0.0047130776
1.9184047 -0.0047231461
1.9184446 -0.004711594
1.9184846 -0.004669012
1.9185245 -0.0046431976
1.9185644 -0.0047194296
1.9186044 -0.0047824327
1.9186443 -0.0047601941
1.9186842 -0.0047336211
1.9187242 -0.0047206427
1.9187641 -0.0047216122
1.918804 -0.0047586286
1.918844 -0.0047626914
1.9188839 -0.0047227829
1.9189239 -0.0047423304
1.9189638 -0.0048058312
1.9190037 -0.0048140665
1.9190437 -0.0048221215
1.9190836 -0.004877008
1.9191235 -0.0049182074
1.9191635 -0.0049219867
1.9192034 -0.004872269
1.9192433 -0.0048768641
1.9192833 -0.0048534344
1.9193232 -0.00485879
1.9193631 -0.0048415125
1.9194031 -0.004844551
1.919443 -0.0049049282
1.9194829 -0.0049161054
1.9195229 -0.0048767002
1.9195628 -0.0048654196
1.9196028 -0.0048862193
1.9196427 -0.0049698078
1.9196826 -0.00505511
1.9197226 -0.0051301918
1.9197625 -0.0051455633
1.9198024 -0.0050922842
1.9198424 -0.0051276661
1.9198823 -0.0051504709
1.9199222 -0.0051456387
1.9199622 -0.0050807903
1.9200021 -0.0049940855
1.920042 -0.004934404
1.920082 -0.0049411771
1.9201219 -0.0049555642
1.9201618 -0.0049366816
1.9202018 -0.0049565448
1.9202417 -0.0050225253
1.9202816 -0.0050920416
1.9203216 -0.0051664109
1.9203615 -0.0051906751
1.9204015 -0.0051989956
1.9204414 -0.0051277368
1.9204813 -0.0050484454
1.9205213 -0.0049986639
1.9205612 -0.005016882
1.9206011 -0.005081581
1.9206411 -0.00507166
1.920681 -0.0050520054
1.9207209 -0.0050752889
1.9207609 -0.0050785658
1.9208008 -0.0050442489
1.9208407 -0.0049838535
1.9208807 -0.0049203709
1.9209206 -0.0049247206
1.9209605 -0.0050015142
1.9210005 -0.0050562001
1.9210404 -0.0050990013
1.9210804 -0.005128467
1.9211203 -0.0051654507
1.9211602 -0.0051548877
1.9212002 -0.0051486269
1.9212401 -0.0050959988
1.92128 -0.0050374321
1.92132 -0.0050550527
1.9213599 -0.0051049935
1.9213998 -0.005139153
1.9214398 -0.0051575433
1.9214797 -0.0051597613
1.9215196 -0.0051084296
1.9215596 -0.0050321273
1.9215995 -0.005006745
1.9216394 -0.0050301878
1.9216794 -0.0050317105
1.9217193 -0.0050543607
1.9217592 -0.0051338887
1.9217992 -0.00519943
1.9218391 -0.0052201054
1.9218791 -0.0052450872
1.921919 -0.0052327863
1.9219589 -0.0052261311
1.9219989 -0.0052713258
1.9220388 -0.0053225188
1.9220787 -0.0053229327
1.9221187 -0.0052984669
1.9221586 -0.005212686
1.9221985 -0.0051288106
1.9222385 -0.0050683417
1.9222784 -0.0050841183
1.9223183 -0.0051581287
1.9223583 -0.0052519748
1.9223982 -0.0053391457
1.9224381 -0.0053415541
1.9224781 -0.0053604362
1.922518 -0.0054080677
1.922558 -0.0054455269
1.9225979 -0.0054446585
1.9226378 -0.0054763067
1.9226778 -0.0054863584
1.9227177 -0.0054363902
1.9227576 -0.0054346509
1.9227976 -0.00550636
1.9228375 -0.0055702245
1.9228774 -0.0056078876
1.9229174 -0.0056361863
1.9229573 -0.0056607658
1.9229972 -0.0056886123
1.9230372 -0.0057291365
1.9230771 -0.0057962476
1.923117 -0.0058105751
1.923157 -0.0057846336
1.9231969 -0.0057857153
1.9232368 -0.0058062463
1.9232768 -0.0058543449
1.9233167 -0.0058932076
1.9233567 -0.0058828313
1.9233966 -0.0058218497
1.9234365 -0.0058191842
1.9234765 -0.0058657858
1.9235164 -0.0058972528
1.9235563 -0.0059166811
1.9235963 -0.0059262761
1.9236362 -0.0059636296
1.9236761 -0.0059898705
1.9237161 -0.0060006315
1.923756 -0.0060219173
1.9237959 -0.0060405033
1.9238359 -0.0060599078
1.9238758 -0.0060306089
1.9239157 -0.0060637947
1.9239557 -0.0060776635
1.9239956 -0.0060552186
1.9240355 -0.0060263961
1.9240755 -0.006036514
1.9241154 -0.0060132709
1.9241554 -0.0060069542
1.9241953 -0.0060509969
1.9242352 -0.006110589
1.9242752 -0.006177919
1.9243151 -0.0062721204
1.924355 -0.0063195676
1.924395 -0.0063199536
1.9244349 -0.0063731987
1.9244748 -0.0064201411
1.9245148 -0.0064126272
1.9245547 -0.006377615
1.9245946 -0.0063925041
1.9246346 -0.0064043454
1.9246745 -0.0063668508
1.9247144 -0.0063541229
1.9247544 -0.0063575711
1.9247943 -0.0063897413
1.9248343 -0.0064008469
1.9248742 -0.006452254
1.9249141 -0.0065273768
1.9249541 -0.0065694656
1.924994 -0.0065131462
1.9250339 -0.0064248745
1.9250739 -0.0064142058
1.9251138 -0.0064112381
1.9251537 -0.0063933246
1.9251937 -0.0064069126
1.9252336 -0.0064768549
1.9252735 -0.0065392423
1.9253135 -0.0065314383
1.9253534 -0.0065395581
1.9253933 -0.0065943417
1.9254333 -0.0066335849
1.9254732 -0.0066488269
1.9255131 -0.0066172061
1.9255531 -0.0065643969
1.925593 -0.0065112761
1.925633 -0.0064936867
1.9256729 -0.0065480736
1.9257128 -0.0065724757
1.9257528 -0.0065708617
1.9257927 -0.0065753865
1.9258326 -0.0067069447
1.9258726 -0.0068188715
1.9259125 -0.006852678
1.9259524 -0.006834547
1.9259924 -0.0068080085
1.9260323 -0.0067538898
1.9260722 -0.0067192591
1.9261122 -0.0067069754
1.9261521 -0.0067466507
1.926192 -0.0067492682
1.926232 -0.0067171743
1.9262719 -0.006662332
1.9263119 -0.0066868798
1.9263518 -0.0067242645
1.9263917 -0.0067818966
1.9264317 -0.0067997253
1.9264716 -0.0068321717
1.9265115 -0.0067658545
1.9265515 -0.0066843336
1.9265914 -0.0065939296
1.9266313 -0.0065287529
1.9266713 -0.0065353489
1.9267112 -0.0065380489
1.9267511 -0.0065968023
1.9267911 -0.0067241755
1.926831 -0.0067947302
1.9268709 -0.0067720367
1.9269109 -0.0067577702
1.9269508 -0.0067431419
1.9269907 -0.0067346669
1.9270307 -0.0067223087
1.9270706 -0.0066593615
1.9271106 -0.0065639433
1.9271505 -0.0065506273
1.9271904 -0.0064970613
1.9272304 -0.0065294127
1.9272703 -0.0065284297
1.9273102 -0.0065153856
1.9273502 -0.0065650465
1.9273901 -0.0065768133
1.92743 -0.0065876124
1.92747 -0.0065903375
1.9275099 -0.0064988714
1.9275498 -0.0064712535
1.9275898 -0.0064606457
1.9276297 -0.0064674369
1.9276696 -0.0064535388
1.9277096 -0.006381711
1.9277495 -0.0062968191
1.9277894 -0.0063558784
1.9278294 -0.0063712848
1.9278693 -0.0062837116
1.9279093 -0.0061621526
1.9279492 -0.006097076
1.9279891 -0.0060878824
1.9280291 -0.0060881758
1.928069 -0.0060662916
1.9281089 -0.0060338015
1.9281489 -0.0060419352
1.9281888 -0.0060095433
1.9282287 -0.0059486208
1.9282687 -0.0059218076
1.9283086 -0.0059178211
1.9283485 -0.0059416685
1.9283885 -0.0059955604
1.9284284 -0.0060727121
1.9284683 -0.0061219563
1.9285083 -0.0061710053
1.9285482 -0.0061751474
1.9285882 -0.0061191041
1.9286281 -0.0060913768
1.928668 -0.006108305
1.928708 -0.006149726
1.9287479 -0.0060641873
1.9287878 -0.006002469
1.9288278 -0.0060144449
1.9288677 -0.0060496558
1.9289076 -0.0060727196
1.9289476 -0.0061108842
1.9289875 -0.0060541769
1.9290274 -0.0060061575
1.9290674 -0.0059927274
1.9291073 -0.006022763
1.9291472 -0.0060113128
1.9291872 -0.0059697633
1.9292271 -0.0059392732
1.929267 -0.0059277317
1.929307 -0.0059325513
1.9293469 -0.0059844395
1.9293869 -0.005972832
1.9294268 -0.0059322109
1.9294667 -0.0059403903
1.9295067 -0.0059620328
1.9295466 -0.0059352168
1.9295865 -0.0058470163
1.9296265 -0.0057574012
1.9296664 -0.00565841
1.9297063 -0.0056830351
1.9297463 -0.0057866857
1.9297862 -0.0058163232
1.9298261 -0.0057570045
1.9298661 -0.0057219439
1.929906 -0.005734717
1.9299459 -0.0057417424
1.9299859 -0.0056528626
1.9300258 -0.0055937301
1.9300658 -0.0055901008
1.9301057 -0.0055781184
1.9301456 -0.0056158006
1.9301856 -0.0056741522
1.9302255 -0.0057526017
1.9302654 -0.0058059623
1.9303054 -0.0057325233
1.9303453 -0.0056691542
1.9303852 -0.0055935117
1.9304252 -0.0054869223
1.9304651 -0.0054138172
1.930505 -0.005418051
1.930545 -0.0053856499
1.9305849 -0.0053564985
1.9306248 -0.0054479181
1.9306648 -0.0054932395
1.9307047 -0.0054289242
1.9307446 -0.0053677307
1.9307846 -0.0053314473
1.9308245 -0.0053178146
1.9308645 -0.005316352
1.9309044 -0.0053161336
1.9309443 -0.0053125662
1.9309843 -0.0052153682
1.9310242 -0.0050725131
1.9310641 -0.004970606
1.9311041 -0.0049499399
1.931144 -0.0049850643
1.9311839 -0.0050850473
1.9312239 -0.0051639392
1.9312638 -0.0051823407
1.9313037 -0.0050679548
1.9313437 -0.0049273642
1.9313836 -0.0047933701
1.9314235 -0.0047390307
1.9314635 -0.0047630072
1.9315034 -0.0048059607
1.9315434 -0.0048112646
1.9315833 -0.0047599766
1.9316232 -0.0048136092
1.9316632 -0.0049163629
1.9317031 -0.0048970957
1.931743 -0.0048219743
1.931783 -0.0047510723
1.9318229 -0.004704338
1.9318628 -0.0047252122
1.9319028 -0.0046292786
1.9319427 -0.0044912859
1.9319826 -0.0044153458
1.9320226 -0.0044250549
1.9320625 -0.0044451719
1.9321024 -0.0044131391
1.9321424 -0.0044061136
1.9321823 -0.0044605872
1.9322222 -0.0044539575
1.9322622 -0.0043510878
1.9323021 -0.0043743891
1.9323421 -0.0044104452
1.932382 -0.0045455648
1.9324219 -0.0045948471
1.9324619 -0.0044838139
1.9325018 -0.0044451109
1.9325417 -0.0044564749
1.9325817 -0.0044586984
1.9326216 -0.0045585702
1.9326615 -0.0046017584
1.9327015 -0.0046059433
1.9327414 -0.0045345565
1.9327813 -0.0045374227
1.9328213 -0.004515056
1.9328612 -0.0044848779
1.9329011 -0.0045268009
1.9329411 -0.0045268545
1.932981 -0.0045352252
1.9330209 -0.0045991223
1.9330609 -0.0046977182
1.9331008 -0.0048021921
1.9331408 -0.004901241
1.9331807 -0.0049942173
1.9332206 -0.0049855942
1.9332606 -0.0049350136
1.9333005 -0.0049509923
1.9333404 -0.004997063
1.9333804 -0.0049730958
1.9334203 -0.004874669
1.9334602 -0.0048485552
1.9335002 -0.0049586245
1.9335401 -0.0050470736
1.93358 -0.0051240399
1.93362 -0.005213676
1.9336599 -0.0052071991
1.9336998 -0.0052156304
1.9337398 -0.0052169706
1.9337797 -0.0051478692
1.9338197 -0.0052274712
1.9338596 -0.0053238003
1.9338995 -0.0052921283
1.9339395 -0.0052203988
1.9339794 -0.0052147033
1.9340193 -0.0052859252
1.9340593 -0.0053651854
1.9340992 -0.0054298299
1.9341391 -0.0055218954
1.9341791 -0.0055765021
1.934219 -0.0055420622
1.9342589 -0.0054643722
1.9342989 -0.0054103211
1.9343388 -0.0053894152
1.9343787 -0.0054167779
1.9344187 -0.005499755
1.9344586 -0.005549314
1.9344985 -0.0055378336
1.9345385 -0.005552893
1.9345784 -0.0056204051
1.9346184 -0.0056797811
1.9346583 -0.0056552668
1.9346982 -0.0055859196
1.9347382 -0.0055397754
1.9347781 -0.0054648076
1.934818 -0.0054670461
1.934858 -0.0055679674
1.9348979 -0.0056860433
1.9349378 -0.0057880743
1.9349778 -0.0058738915
1.9350177 -0.0059293448
1.9350576 -0.0060004522
1.9350976 -0.0060764798
1.9351375 -0.0060205627
1.9351774 -0.0059044352
1.9352174 -0.0057987599
1.9352573 -0.0057498273
1.9352973 -0.0057394947
1.9353372 -0.0056999661
1.9353771 -0.0057042269
1.9354171 -0.0057162889
1.935457 -0.0057528196
1.9354969 -0.0056950031
1.9355369 -0.0055645183
1.9355768 -0.0055853133
1.9356167 -0.0057397154
1.9356567 -0.0058144038
1.9356966 -0.0059214211
1.9357365 -0.0059282533
1.9357765 -0.0058906409
1.9358164 -0.0058497614
1.9358563 -0.0058448752
1.9358963 -0.0058170157
1.9359362 -0.0057879654
1.9359761 -0.0057865293
1.9360161 -0.0058406107
1.936056 -0.0059675728
1.936096 -0.006087047
1.9361359 -0.0061399401
1.9361758 -0.0061351992
1.9362158 -0.0061958847
1.9362557 -0.0061980858
1.9362956 -0.0061086025
1.9363356 -0.0059837978
1.9363755 -0.0058965608
1.9364154 -0.0059062769
1.9364554 -0.005983436
1.9364953 -0.0061265747
1.9365352 -0.0062872549
1.9365752 -0.0064045782
1.9366151 -0.0064104553
1.936655 -0.0063623469
1.936695 -0.0062495191
1.9367349 -0.0062196581
1.9367748 -0.0062575201
1.9368148 -0.0062389942
1.9368547 -0.006235891
1.9368947 -0.0062955241
1.9369346 -0.0062800329
1.9369745 -0.0061971899
1.9370145 -0.0061828569
1.9370544 -0.0061641987
1.9370943 -0.0061509232
1.9371343 -0.0062032491
1.9371742 -0.0063112886
1.9372141 -0.0063938354
1.9372541 -0.0064123515
1.937294 -0.006364495
1.9373339 -0.0063480851
1.9373739 -0.0063592638
1.9374138 -0.0063320086
1.9374537 -0.0063289916
1.9374937 -0.0063348617
1.9375336 -0.0062763863
1.9375736 -0.0063050678
1.9376135 -0.0063583888
1.9376534 -0.0064053237
1.9376934 -0.0064895623
1.9377333 -0.0065211044
1.9377732 -0.0064622001
1.9378132 -0.0063917683
1.9378531 -0.0064001889
1.937893 -0.0064582224
1.937933 -0.0066095265
1.9379729 -0.0067525515
1.9380128 -0.0068018795
1.9380528 -0.0068123029
1.9380927 -0.0068137064
1.9381326 -0.0068012681
1.9381726 -0.0067570629
1.9382125 -0.0067775901
1.9382524 -0.0067504486
1.9382924 -0.0067906752
1.9383323 -0.0068320478
1.9383723 -0.0069030863
1.9384122 -0.0069686519
1.9384521 -0.0069876113
1.9384921 -0.0070348042
1.938532 -0.0070167757
1.9385719 -0.0069560981
1.9386119 -0.0069989101
1.9386518 -0.0070541366
1.9386917 -0.0070417644
1.9387317 -0.007036197
1.9387716 -0.0070719346
1.9388115 -0.0071001626
1.9388515 -0.0070426445
1.9388914 -0.0070579736
1.9389313 -0.0071092332
1.9389713 -0.0070543857
1.9390112 -0.0069734701
1.9390512 -0.0069225919
1.9390911 -0.0069077052
1.939131 -0.006918869
1.939171 -0.0069250362
1.9392109 -0.0069070118
1.9392508 -0.0069245608
1.9392908 -0.0069093406
1.9393307 -0.0069324155
1.9393706 -0.007089816
1.9394106 -0.0070725372
1.9394505 -0.0069459849
1.9394904 -0.0068526929
1.9395304 -0.0069019538
1.9395703 -0.0069667487
1.9396102 -0.00694658
1.9396502 -0.006937271
1.9396901 -0.0069551542
1.93973 -0.0069596814
1.93977 -0.006900074
1.9398099 -0.0068936436
1.9398499 -0.0069147698
1.9398898 -0.0069455625
1.9399297 -0.0068988223
1.9399697 -0.0068877013
1.9400096 -0.0068822592
1.9400495 -0.0068863854
1.9400895 -0.0069830902
1.9401294 -0.0069307853
1.9401693 -0.0068346718
1.9402093 -0.0067221951
1.9402492 -0.0066273632
1.9402891 -0.0065941284
1.9403291 -0.0065987911
1.940369 -0.0066291806
1.9404089 -0.0066706534
1.9404489 -0.0066845235
1.9404888 -0.0067050401
1.9405288 -0.0066308416
1.9405687 -0.0065255687
1.9406086 -0.0064836084
1.9406486 -0.006426611
1.9406885 -0.0064042131
1.9407284 -0.0063847951
1.9407684 -0.0064006927
1.9408083 -0.006389285
1.9408482 -0.0064179134
1.9408882 -0.0063873646
1.9409281 -0.0063123675
1.940968 -0.0063393582
1.941008 -0.0063591073
1.9410479 -0.0062803207
1.9410878 -0.0062477221
1.9411278 -0.0062531824
1.9411677 -0.0062148287
1.9412076 -0.0061810836
1.9412476 -0.0062094112
1.9412875 -0.0061938232
1.9413275 -0.0061304369
1.9413674 -0.0060639507
1.9414073 -0.0060646869
1.9414473 -0.0059873117
1.9414872 -0.0059133801
1.9415271 -0.0058522085
1.9415671 -0.0057354551
1.941607 -0.0056752479
1.9416469 -0.0057298858
1.9416869 -0.0057760552
1.9417268 -0.0058250409
1.9417667 -0.00586107
1.9418067 -0.0059452099
1.9418466 -0.0059187775
1.9418865 -0.0058902698
1.9419265 -0.0058770282
1.9419664 -0.0057755089
1.9420063 -0.0057045082
1.9420463 -0.0057189944
1.9420862 -0.0057786703
1.9421262 -0.0057854452
1.9421661 -0.0057421066
1.942206 -0.0056828596
1.942246 -0.0056233266
1.9422859 -0.0056110132
1.9423258 -0.00559841
1.9423658 -0.0055537224
1.9424057 -0.0055439188
1.9424456 -0.0055915541
1.9424856 -0.0055234605
1.9425255 -0.0054670223
1.9425654 -0.005472213
1.9426054 -0.0055227512
1.9426453 -0.0055724746
1.9426852 -0.005528966
1.9427252 -0.0054294737
1.9427651 -0.0054403939
1.9428051 -0.0054561081
1.942845 -0.0054217665
1.9428849 -0.005354329
1.9429249 -0.0052695181
1.9429648 -0.0053003179
1.9430047 -0.0053209909
1.9430447 -0.005267668
1.9430846 -0.0052310019
1.9431245 -0.0052446388
1.9431645 -0.0052072033
1.9432044 -0.0051191109
1.9432443 -0.0051358207
1.9432843 -0.0051133889
1.9433242 -0.0050736973
1.9433641 -0.0050346102
1.9434041 -0.0050239461
1.943444 -0.0049678059
1.9434839 -0.0049484516
1.9435239 -0.0049581211
1.9435638 -0.0049615656
1.9436038 -0.0049412735
1.9436437 -0.0049271644
1.9436836 -0.0048305737
1.9437236 -0.0047214897
1.9437635 -0.0047393097
1.9438034 -0.0048028203
1.9438434 -0.0047669555
1.9438833 -0.0047285822
1.9439232 -0.004775547
1.9439632 -0.0048246449
1.9440031 -0.0047780592
1.944043 -0.0047050361
1.944083 -0.0045504146
1.9441229 -0.0044519841
1.9441628 -0.0045302073
1.9442028 -0.0045265942
1.9442427 -0.0045150146
1.9442827 -0.0044925786
1.9443226 -0.0044727982
1.9443625 -0.0045702416
1.9444025 -0.0045949528
1.9444424 -0.0046438565
1.9444823 -0.0046334974
1.9445223 -0.0045643309
1.9445622 -0.0044662193
1.9446021 -0.0043557002
1.9446421 -0.0042041731
1.944682 -0.0041584326
1.9447219 -0.0041157133
1.9447619 -0.0040645367
1.9448018 -0.0038868699
1.9448417 -0.003782352
1.9448817 -0.0037006268
1.9449216 -0.0037495345
1.9449615 -0.0038550415
1.9450015 -0.0038182132
1.9450414 -0.00379852
1.9450814 -0.0038618059
1.9451213 -0.0039102323
1.9451612 -0.0038146875
1.9452012 -0.0037791845
1.9452411 -0.0037996869
1.945281 -0.0038645859
1.945321 -0.003930883
1.9453609 -0.0039804396
1.9454008 -0.0039878306
1.9454408 -0.0040621357
1.9454807 -0.004110096
1.9455206 -0.0041053845
1.9455606 -0.0040484397
1.9456005 -0.0040317336
1.9456404 -0.0040247971
1.9456804 -0.0040586125
1.9457203 -0.0041173557
1.9457603 -0.0040658033
1.9458002 -0.0040097749
1.9458401 -0.00400302
1.9458801 -0.0040223207
1.94592 -0.0040321443
1.9459599 -0.0040780385
1.9459999 -0.0040867645
1.9460398 -0.0040356223
1.9460797 -0.0040064836
1.9461197 -0.00399051
1.9461596 -0.0039699567
1.9461995 -0.0039111334
1.9462395 -0.0038801504
1.9462794 -0.0039802408
1.9463193 -0.0040520965
1.9463593 -0.0041215466
1.9463992 -0.0042102882
1.9464391 -0.0041479454
1.9464791 -0.0040645739
1.946519 -0.0040112194
1.946559 -0.0039054544
1.9465989 -0.0038192202
1.9466388 -0.0038484549
1.9466788 -0.0039072456
1.9467187 -0.0040194863
1.9467586 -0.0040915776
1.9467986 -0.0040581855
1.9468385 -0.0041417917
1.9468784 -0.0042608748
1.9469184 -0.0042295409
1.9469583 -0.0042077219
1.9469982 -0.0043167053
1.9470382 -0.0043707225
1.9470781 -0.0044343579
1.947118 -0.0044451943
1.947158 -0.0044073076
1.9471979 -0.0043919762
1.9472378 -0.004515484
1.9472778 -0.0046149828
1.9473177 -0.0046139206
1.9473577 -0.0045590624
1.9473976 -0.0045417314
1.9474375 -0.0045351512
1.9474775 -0.0045060986
1.9475174 -0.004461458
1.9475573 -0.0044841687
1.9475973 -0.0044974331
1.9476372 -0.0045194072
1.9476771 -0.0045812195
1.9477171 -0.0046605705
1.947757 -0.0047057639
1.9477969 -0.0047362107
1.9478369 -0.0046986458
1.9478768 -0.0046344483
1.9479167 -0.0046120794
1.9479567 -0.0046652937
1.9479966 -0.004691313
1.9480366 -0.0046739131
1.9480765 -0.0046845181
1.9481164 -0.0046948064
1.9481564 -0.0046645901
1.9481963 -0.004616295
1.9482362 -0.0045814104
1.9482762 -0.0046068984
1.9483161 -0.0046614604
1.948356 -0.0046713264
1.948396 -0.0047069015
1.9484359 -0.0047751083
1.9484758 -0.0048220148
1.9485158 -0.004830318
1.9485557 -0.0048242649
1.9485956 -0.004814249
1.9486356 -0.0047731362
1.9486755 -0.0047146203
1.9487154 -0.0047427374
1.9487554 -0.0047691003
1.9487953 -0.0048091784
1.9488353 -0.0048704208
1.9488752 -0.0049415897
1.9489151 -0.0049648574
1.9489551 -0.0049728812
1.948995 -0.0049526379
1.9490349 -0.0048963544
1.9490749 -0.0048597092
1.9491148 -0.0048151542
1.9491547 -0.0048684864
1.9491947 -0.0049053845
1.9492346 -0.0049257334
1.9492745 -0.004986045
1.9493145 -0.0050571118
1.9493544 -0.0051330458
1.9493943 -0.0051585706
1.9494343 -0.0051269266
1.9494742 -0.0051020631
1.9495142 -0.0051865233
1.9495541 -0.0052655092
1.949594 -0.0052855285
1.949634 -0.0053163399
1.9496739 -0.005297197
1.9497138 -0.0052616
1.9497538 -0.0052649193
1.9497937 -0.0052333619
1.9498336 -0.005245592
1.9498736 -0.0053376667
1.9499135 -0.0053708265
1.9499534 -0.0053209187
1.9499934 -0.0053082244
1.9500333 -0.0053849048
1.9500732 -0.0054458394
1.9501132 -0.0054452438
1.9501531 -0.0054191547
1.950193 -0.0054885433
1.950233 -0.0055339802
1.9502729 -0.0055639059
1.9503129 -0.0055747307
1.9503528 -0.0055533247
1.9503927 -0.0055571673
1.9504327 -0.0055663101
1.9504726 -0.0055691865
1.9505125 -0.0055994093
1.9505525 -0.005645697
1.9505924 -0.0056757121
1.9506323 -0.005727483
1.9506723 -0.0058174678
1.9507122 -0.0058515533
1.9507521 -0.0058073965
1.9507921 -0.0057018255
1.950832 -0.005669021
1.9508719 -0.0056253518
1.9509119 -0.0056398571
1.9509518 -0.0057004201
1.9509917 -0.0057761357
1.9510317 -0.005848614
1.9510716 -0.0058833482
1.9511116 -0.0059675844
1.9511515 -0.0060902853
1.9511914 -0.0060746125
1.9512314 -0.0059970552
1.9512713 -0.0059170914
1.9513112 -0.0058574639
1.9513512 -0.0059201941
1.9513911 -0.0060292506
1.951431 -0.0061101001
1.951471 -0.006090581
1.9515109 -0.0061090197
1.9515508 -0.0061419127
1.9515908 -0.0061551942
1.9516307 -0.0061877542
1.9516706 -0.0062654992
1.9517106 -0.0062733893
1.9517505 -0.0062876311
1.9517905 -0.0063069714
1.9518304 -0.0062837885
1.9518703 -0.0062802304
1.9519103 -0.0062892316
1.9519502 -0.0063050673
1.9519901 -0.006328905
1.9520301 -0.0063675656
1.95207 -0.0064274287
1.9521099 -0.0064694495
1.9521499 -0.0064813909
1.9521898 -0.0064033624
1.9522297 -0.0063223168
1.9522697 -0.0063005388
1.9523096 -0.0063354811
1.9523495 -0.006364184
1.9523895 -0.0064120246
1.9524294 -0.0064780088
1.9524693 -0.0064915135
1.9525093 -0.0065575312
1.9525492 -0.0066206735
1.9525892 -0.0066566593
1.9526291 -0.0066366647
1.952669 -0.0066215177
1.952709 -0.006610225
1.9527489 -0.0066656955
1.9527888 -0.0066502667
1.9528288 -0.0065997294
1.9528687 -0.0065985704
1.9529086 -0.006541105
1.9529486 -0.0065171989
1.9529885 -0.0065844883
1.9530284 -0.0066509671
1.9530684 -0.0066670864
1.9531083 -0.0066164262
1.9531482 -0.0066833161
1.9531882 -0.0067196023
1.9532281 -0.0067603644
1.9532681 -0.0068252855
1.953308 -0.0068975021
1.9533479 -0.0068703019
1.9533879 -0.0068173911
1.9534278 -0.0067453077
1.9534677 -0.0067188451
1.9535077 -0.0067794104
1.9535476 -0.006866849
1.9535875 -0.0068879323
1.9536275 -0.0068573193
1.9536674 -0.0068095597
1.9537073 -0.0067856833
1.9537473 -0.0067895404
1.9537872 -0.0068041175
1.9538271 -0.0068170964
1.9538671 -0.0067727678
1.953907 -0.0067886082
1.9539469 -0.0068521332
1.9539869 -0.0068803886
1.9540268 -0.0069189616
1.9540668 -0.0069290693
1.9541067 -0.0068773231
1.9541466 -0.0068226461
1.9541866 -0.0068036481
1.9542265 -0.0067948457
1.9542664 -0.0068538901
1.9543064 -0.006947841
1.9543463 -0.0069650291
1.9543862 -0.0068508401
1.9544262 -0.0067207403
1.9544661 -0.0066922461
1.954506 -0.0066956291
1.954546 -0.0066994629
1.9545859 -0.006702533
1.9546258 -0.0067154667
